GameDate,HomeTeam,AwayTeam,HomeScore,AwayScore
01/15/2026,VMI,Mercer,67.0,77.0
02/04/2026,VMI,Wofford,67.0,81.0
11/12/2025,VMI,-2146826246,106.0,54.0
12/05/2025,VMI,-2146826246,89.0,36.0
01/03/2026,VMI,Chattanooga,79.0,71.0
01/01/2026,VMI,Samford,58.0,78.0
01/17/2026,VMI,The Citadel,68.0,82.0
02/07/2026,VMI,East Tennessee State,70.0,87.0
11/12/2025,Valparaiso,Nicholls State,68.0,63.0
11/04/2025,Valparaiso,Eastern Illinois,66.0,63.0
11/26/2025,Valparaiso,Southern Indiana,56.0,64.0
12/06/2025,Valparaiso,-2146826246,98.0,58.0
12/13/2025,Valparaiso,UNC Wilmington,70.0,73.0
01/28/2026,Valparaiso,Belmont,77.0,78.0
11/29/2025,Valparaiso,Western Michigan,84.0,55.0
01/21/2026,Valparaiso,Southern Illinois,69.0,63.0
01/17/2026,Valparaiso,Northern Iowa,54.0,44.0
01/04/2026,Valparaiso,Illinois-Chicago,66.0,59.0
02/06/2026,Valparaiso,Evansville,70.0,63.0
11/16/2025,Valparaiso,Bryant,68.0,50.0
12/21/2025,Valparaiso,Murray State,79.0,85.0
01/07/2026,Valparaiso,Illinois State,77.0,71.0
02/07/2026,Vanderbilt,Oklahoma,91.0,92.0
11/27/2025,Vanderbilt,VCU,89.0,74.0
11/20/2025,Vanderbilt,Texas Southern,109.0,74.0
01/10/2026,Vanderbilt,LSU,84.0,73.0
11/03/2025,Vanderbilt,Lipscomb,105.0,61.0
01/17/2026,Vanderbilt,Florida,94.0,98.0
12/03/2025,Vanderbilt,SMU,88.0,69.0
01/27/2026,Vanderbilt,Kentucky,80.0,55.0
01/31/2026,Vanderbilt,Ole Miss,71.0,68.0
11/15/2025,Vanderbilt,Arkansas-Pine Bluff,104.0,75.0
12/13/2025,Vanderbilt,Central Arkansas,83.0,72.0
11/28/2025,Vanderbilt,Saint Mary's,96.0,71.0
01/07/2026,Vanderbilt,Alabama,96.0,90.0
11/12/2025,Vanderbilt,Eastern Kentucky,92.0,62.0
12/29/2025,Vanderbilt,New Haven,96.0,53.0
01/08/2026,Vermont,Binghamton,60.0,59.0
01/29/2026,Vermont,UMBC,64.0,55.0
12/17/2025,Vermont,Siena,83.0,69.0
12/20/2025,Vermont,Iona,78.0,83.0
01/15/2026,Vermont,Maine,67.0,62.0
11/03/2025,Vermont,-2146826246,75.0,68.0
11/05/2025,Vermont,-2146826246,113.0,62.0
12/14/2025,Vermont,Merrimack,66.0,59.0
01/31/2026,Vermont,NJIT,77.0,79.0
02/07/2026,Vermont,New Hampshire,80.0,57.0
11/30/2025,Vermont,Yale,74.0,77.0
11/24/2025,Vermont,Liberty,73.0,79.0
11/25/2025,Vermont,Rhode Island,65.0,80.0
12/31/2025,Villanova,DePaul,71.0,66.0
01/17/2026,Villanova,St. John's,79.0,86.0
11/08/2025,Villanova,Queens University,94.0,74.0
01/21/2026,Villanova,Georgetown,66.0,51.0
01/07/2026,Villanova,Creighton,72.0,76.0
11/15/2025,Villanova,Duquesne,87.0,77.0
02/04/2026,Villanova,Seton Hall,72.0,60.0
12/06/2025,Villanova,Pennsylvania,90.0,63.0
12/19/2025,Villanova,Wisconsin,76.0,66.0
12/01/2025,Villanova,Temple,74.0,56.0
11/11/2025,Villanova,Sacred Heart,94.0,60.0
12/13/2025,Villanova,Pittsburgh,79.0,61.0
11/25/2025,Villanova,Old Dominion,89.0,75.0
01/30/2026,Villanova,Providence,87.0,73.0
01/24/2026,Virginia,North Carolina,80.0,85.0
12/06/2025,Virginia,Dayton,86.0,73.0
11/21/2025,Virginia,Northwestern,83.0,78.0
11/23/2025,Virginia,Butler,73.0,80.0
11/15/2025,Virginia,Marshall,104.0,78.0
02/03/2026,Virginia,Pittsburgh,67.0,47.0
11/28/2025,Virginia,Queens University,94.0,69.0
02/07/2026,Virginia,Syracuse,72.0,59.0
12/09/2025,Virginia,Maryland-Eastern Shore,84.0,60.0
12/20/2025,Virginia,Maryland,80.0,72.0
12/22/2025,Virginia,American,95.0,51.0
11/11/2025,Virginia,Hampton,91.0,53.0
11/07/2025,Virginia,North Carolina Central,81.0,62.0
11/03/2025,Virginia,Rider,87.0,53.0
01/07/2026,Virginia,California,84.0,60.0
01/10/2026,Virginia,Stanford,70.0,55.0
12/31/2025,Virginia Tech,Virginia,95.0,85.0
01/17/2026,Virginia Tech,Notre Dame,89.0,76.0
01/07/2026,Virginia Tech,Stanford,68.0,69.0
01/10/2026,Virginia Tech,California,78.0,75.0
11/08/2025,Virginia Tech,Providence,107.0,101.0
01/27/2026,Virginia Tech,Georgia Tech,71.0,65.0
11/19/2025,Virginia Tech,Bryant,78.0,61.0
11/27/2025,Virginia Tech,Saint Mary's,66.0,77.0
11/16/2025,Virginia Tech,Charlotte,84.0,76.0
12/06/2025,Virginia Tech,George Mason,73.0,62.0
12/11/2025,Virginia Tech,Western Carolina,96.0,74.0
11/12/2025,Virginia Tech,Saint Joseph's,94.0,59.0
11/03/2025,Virginia Tech,Charleston Southern,98.0,67.0
12/20/2025,Virginia Tech,Elon,82.0,81.0
01/31/2026,Virginia Tech,Duke,58.0,72.0
12/14/2025,Virginia Tech,Maryland-Eastern Shore,82.0,53.0
01/29/2026,Wagner,Central Connecticut,55.0,62.0
12/11/2025,Wagner,-2146826246,95.0,93.0
01/10/2026,Wagner,Mercyhurst,69.0,70.0
12/17/2025,Wagner,Maryland-Eastern Shore,78.0,64.0
01/04/2026,Wagner,Stonehill,60.0,69.0
12/22/2025,Wagner,-2146826246,74.0,57.0
01/08/2026,Wagner,St. Francis (PA),69.0,71.0
02/05/2026,Wagner,Le Moyne,79.0,78.0
01/31/2026,Wagner,Fairleigh Dickinson,75.0,72.0
12/06/2025,Wagner,-2146826246,92.0,36.0
01/31/2026,Wake Forest,NC State,78.0,96.0
01/07/2026,Wake Forest,Miami (FL),77.0,81.0
01/20/2026,Wake Forest,SMU,79.0,91.0
02/07/2026,Wake Forest,Louisville,80.0,88.0
01/03/2026,Wake Forest,Virginia Tech,81.0,78.0
12/02/2025,Wake Forest,Oklahoma,68.0,86.0
12/14/2025,Wake Forest,Queens University,111.0,73.0
11/03/2025,Wake Forest,American,88.0,74.0
11/25/2025,Wake Forest,Campbell,99.0,51.0
11/16/2025,Wake Forest,UMass Lowell,109.0,75.0
12/17/2025,Wake Forest,Longwood,71.0,68.0
11/07/2025,Wake Forest,Morehead State,81.0,65.0
11/28/2025,Wake Forest,Northeastern,86.0,73.0
12/21/2025,Wake Forest,Vanderbilt,67.0,98.0
01/14/2026,Washington,Michigan,72.0,82.0
01/11/2026,Washington,Ohio State,81.0,74.0
01/25/2026,Washington,Oregon,72.0,57.0
12/29/2025,Washington,Utah,74.0,65.0
11/18/2025,Washington,Southern,99.0,93.0
12/13/2025,Washington,Southern Utah,105.0,69.0
11/03/2025,Washington,Arkansas-Pine Bluff,94.0,50.0
12/03/2025,Washington,UCLA,80.0,82.0
02/04/2026,Washington,Iowa,74.0,84.0
11/06/2025,Washington,Denver,84.0,70.0
01/17/2026,Washington,Michigan State,63.0,80.0
11/27/2025,Washington,Nevada,83.0,66.0
12/22/2025,Washington,San Diego,86.0,56.0
12/07/2025,Washington State,Nevada,64.0,78.0
01/04/2026,Washington State,Oregon State,81.0,67.0
11/14/2025,Washington State,Washington,69.0,81.0
11/10/2025,Washington State,St. Thomas,81.0,71.0
12/20/2025,Washington State,Mercer,84.0,78.0
11/19/2025,Washington State,Southern Utah,98.0,74.0
11/03/2025,Washington State,Idaho,81.0,83.0
02/07/2026,Washington State,Santa Clara,92.0,96.0
01/15/2026,Washington State,Gonzaga,65.0,86.0
11/26/2025,Washington State,Seton Hall,61.0,75.0
01/24/2026,Washington State,Pepperdine,95.0,79.0
01/28/2026,Washington State,Seattle,70.0,58.0
01/31/2026,Washington State,Portland,104.0,74.0
01/02/2026,Washington State,Loyola Marymount,78.0,76.0
12/22/2025,Weber State,-2146826246,103.0,64.0
01/17/2026,Weber State,Idaho,67.0,75.0
01/03/2026,Weber State,Sacramento State,95.0,82.0
01/15/2026,Weber State,Eastern Washington,91.0,80.0
11/03/2025,Weber State,-2146826246,130.0,38.0
01/31/2026,Weber State,Idaho State,81.0,79.0
01/01/2026,Weber State,Portland State,90.0,95.0
11/22/2025,Weber State,Texas-Arlington,73.0,74.0
02/07/2026,Weber State,Northern Arizona,72.0,53.0
11/19/2025,Weber State,Campbell,91.0,85.0
11/29/2025,Weber State,UMKC,82.0,61.0
12/03/2025,Weber State,Oral Roberts,92.0,66.0
12/20/2025,Weber State,Utah Tech,80.0,82.0
02/05/2026,Weber State,Northern Colorado,74.0,88.0
02/07/2026,West Georgia,Jacksonville,87.0,73.0
01/24/2026,West Georgia,Queens University,74.0,66.0
01/22/2026,West Georgia,Central Arkansas,65.0,86.0
01/31/2026,West Georgia,Austin Peay,78.0,81.0
12/17/2025,West Georgia,-2146826246,70.0,49.0
01/01/2026,West Georgia,Bellarmine,87.0,85.0
02/05/2026,West Georgia,North Florida,73.0,81.0
12/06/2025,West Georgia,Tennessee Tech,59.0,87.0
11/21/2025,West Georgia,USC Upstate,72.0,64.0
11/14/2025,West Georgia,The Citadel,100.0,92.0
11/07/2025,West Georgia,-2146826246,120.0,83.0
01/03/2026,West Georgia,Eastern Kentucky,88.0,76.0
12/13/2025,West Georgia,Georgia Southern,85.0,91.0
01/06/2026,West Virginia,Cincinnati,62.0,60.0
12/06/2025,West Virginia,Wake Forest,66.0,75.0
01/10/2026,West Virginia,Kansas,86.0,75.0
11/04/2025,West Virginia,Mount St. Mary's,70.0,54.0
01/17/2026,West Virginia,Colorado,72.0,61.0
11/06/2025,West Virginia,Campbell,73.0,65.0
11/09/2025,West Virginia,Lehigh,69.0,47.0
11/17/2025,West Virginia,Lafayette,81.0,59.0
11/30/2025,West Virginia,Mercyhurst,70.0,38.0
12/03/2025,West Virginia,Coppin State,91.0,49.0
12/09/2025,West Virginia,Little Rock,90.0,58.0
11/13/2025,West Virginia,Pittsburgh,71.0,49.0
12/22/2025,West Virginia,Mississippi Valley State,86.0,51.0
01/27/2026,West Virginia,Kansas State,59.0,54.0
01/31/2026,West Virginia,Baylor,53.0,63.0
02/08/2026,West Virginia,Texas Tech,0.0,0.0
12/31/2025,Western Carolina,Wofford,74.0,79.0
12/02/2025,Western Carolina,-2146826246,124.0,62.0
01/24/2026,Western Carolina,VMI,88.0,58.0
11/19/2025,Western Carolina,UNC Asheville,80.0,73.0
11/16/2025,Western Carolina,Stetson,76.0,65.0
11/13/2025,Western Carolina,-2146826246,95.0,44.0
01/17/2026,Western Carolina,Chattanooga,82.0,90.0
01/14/2026,Western Carolina,East Tennessee State,72.0,68.0
02/01/2026,Western Carolina,Samford,74.0,88.0
11/17/2025,Western Illinois,-2146826246,74.0,63.0
12/06/2025,Western Illinois,-2146826246,78.0,47.0
01/08/2026,Western Illinois,Tennessee State,68.0,90.0
11/30/2025,Western Illinois,-2146826246,89.0,73.0
11/23/2025,Western Illinois,North Dakota,69.0,78.0
01/10/2026,Western Illinois,Tennessee Tech,54.0,59.0
12/22/2025,Western Illinois,SIU-Edwardsville,61.0,66.0
01/31/2026,Western Illinois,Tennessee-Martin,44.0,84.0
11/21/2025,Western Illinois,Coastal Carolina,64.0,84.0
01/29/2026,Western Illinois,Southeast Missouri,74.0,78.0
11/27/2025,Western Kentucky,South Florida,91.0,97.0
01/21/2026,Western Kentucky,Liberty,69.0,76.0
01/17/2026,Western Kentucky,Kennesaw State,65.0,81.0
01/14/2026,Western Kentucky,Missouri State,87.0,72.0
12/19/2025,Western Kentucky,Tulsa,81.0,82.0
11/28/2025,Western Kentucky,Wichita State,75.0,70.0
02/05/2026,Western Kentucky,Jacksonville State,66.0,71.0
12/15/2025,Western Kentucky,-2146826246,102.0,59.0
11/26/2025,Western Kentucky,Vanderbilt,78.0,83.0
11/18/2025,Western Kentucky,-2146826246,97.0,67.0
11/16/2025,Western Kentucky,Tennessee State,95.0,82.0
11/03/2025,Western Kentucky,Tennessee Tech,82.0,70.0
01/04/2026,Western Kentucky,Louisiana Tech,66.0,61.0
01/02/2026,Western Kentucky,Sam Houston State,102.0,91.0
12/06/2025,Western Kentucky,Evansville,80.0,79.0
02/07/2026,Western Kentucky,Florida International,80.0,70.0
01/20/2026,Western Michigan,Bowling Green,54.0,72.0
01/13/2026,Western Michigan,Massachusetts,82.0,85.0
12/22/2025,Western Michigan,-2146826246,94.0,57.0
01/24/2026,Western Michigan,Central Michigan,77.0,65.0
01/10/2026,Western Michigan,Eastern Michigan,79.0,62.0
11/12/2025,Western Michigan,Fort Wayne,83.0,71.0
11/23/2025,Western Michigan,Mount St. Mary's,83.0,60.0
12/20/2025,Western Michigan,Buffalo,71.0,88.0
11/03/2025,Western Michigan,Coastal Carolina,76.0,71.0
11/06/2025,Western Michigan,-2146826246,81.0,85.0
12/03/2025,Western Michigan,Southern Indiana,88.0,74.0
11/08/2025,Wichita State,Prairie View A&M,105.0,62.0
01/07/2026,Wichita State,Rice,64.0,66.0
11/04/2025,Wichita State,UNC Asheville,75.0,58.0
11/26/2025,Wichita State,Saint Mary's,65.0,70.0
12/17/2025,Wichita State,Wofford,84.0,73.0
01/24/2026,Wichita State,Memphis,74.0,59.0
02/04/2026,Wichita State,Charlotte,74.0,64.0
12/02/2025,Wichita State,-2146826246,95.0,69.0
11/13/2025,Wichita State,Loyola (IL),95.0,74.0
12/13/2025,Wichita State,DePaul,58.0,61.0
12/21/2025,Wichita State,Eastern Kentucky,88.0,57.0
01/11/2026,Wichita State,North Texas,78.0,67.0
11/22/2025,Wichita State,Milwaukee,75.0,58.0
01/21/2026,Wichita State,East Carolina,77.0,60.0
01/31/2026,William & Mary,Campbell,96.0,104.0
01/24/2026,William & Mary,Hofstra,89.0,82.0
11/21/2025,William & Mary,-2146826246,104.0,57.0
12/18/2025,William & Mary,Radford,96.0,83.0
11/30/2025,William & Mary,Old Dominion,88.0,75.0
01/22/2026,William & Mary,UNC Wilmington,77.0,70.0
12/29/2025,William & Mary,Towson,84.0,70.0
11/03/2025,William & Mary,-2146826246,110.0,63.0
12/31/2025,William & Mary,Stony Brook,76.0,57.0
01/15/2026,William & Mary,North Carolina A&T,97.0,89.0
01/14/2026,Winthrop,High Point,92.0,75.0
11/15/2025,Winthrop,Mercer,105.0,69.0
11/29/2025,Winthrop,South Carolina State,101.0,79.0
01/03/2026,Winthrop,Gardner-Webb,88.0,77.0
12/06/2025,Winthrop,Coastal Carolina,84.0,88.0
01/21/2026,Winthrop,Radford,76.0,75.0
12/09/2025,Winthrop,-2146826246,111.0,62.0
12/13/2025,Winthrop,-2146826246,101.0,55.0
12/21/2025,Winthrop,-2146826246,107.0,41.0
01/31/2026,Winthrop,UNC Asheville,84.0,71.0
11/03/2025,Winthrop,Queens University,81.0,74.0
02/07/2026,Winthrop,Longwood,79.0,74.0
01/07/2026,Winthrop,Charleston Southern,81.0,77.0
11/11/2025,Wisconsin,Ball State,86.0,55.0
01/31/2026,Wisconsin,Ohio State,92.0,82.0
11/17/2025,Wisconsin,SIU-Edwardsville,94.0,69.0
11/07/2025,Wisconsin,Northern Illinois,97.0,72.0
11/27/2025,Wisconsin,Providence,104.0,83.0
12/22/2025,Wisconsin,Central Michigan,88.0,61.0
01/25/2026,Wisconsin,USC,71.0,73.0
01/03/2026,Wisconsin,Purdue,73.0,89.0
01/28/2026,Wisconsin,Minnesota,67.0,63.0
11/03/2025,Wisconsin,Campbell,96.0,64.0
12/30/2025,Wisconsin,Milwaukee,80.0,60.0
01/06/2026,Wisconsin,UCLA,80.0,72.0
01/17/2026,Wisconsin,Rutgers,96.0,87.0
12/03/2025,Wisconsin,Northwestern,85.0,73.0
12/06/2025,Wisconsin,Marquette,96.0,76.0
02/07/2026,Wofford,Western Carolina,77.0,66.0
01/14/2026,Wofford,Chattanooga,67.0,76.0
02/01/2026,Wofford,East Tennessee State,72.0,86.0
12/06/2025,Wofford,Elon,52.0,73.0
01/24/2026,Wofford,Mercer,80.0,77.0
12/03/2025,Wofford,Presbyterian,63.0,56.0
11/21/2025,Wofford,-2146826246,81.0,57.0
11/08/2025,Wofford,Milwaukee,86.0,76.0
01/07/2026,Wofford,UNC Greensboro,97.0,85.0
01/21/2026,Wofford,Samford,88.0,78.0
12/28/2025,Wofford,-2146826246,88.0,54.0
11/19/2025,Wofford,North Florida,86.0,78.0
12/29/2025,Wright State,Oakland,88.0,73.0
01/01/2026,Wright State,Milwaukee,76.0,70.0
11/03/2025,Wright State,-2146826246,86.0,37.0
12/22/2025,Wright State,Eastern Michigan,70.0,64.0
12/07/2025,Wright State,Green Bay,86.0,58.0
11/11/2025,Wright State,Toledo,71.0,81.0
11/20/2025,Wright State,-2146826246,100.0,47.0
01/24/2026,Wright State,Northern Kentucky,88.0,80.0
12/16/2025,Wright State,Miami (OH),76.0,83.0
02/07/2026,Wright State,Fort Wayne,73.0,68.0
01/15/2026,Wright State,Youngstown State,93.0,83.0
01/21/2026,Wright State,Cleveland State,79.0,85.0
01/06/2026,Wyoming,UNLV,98.0,66.0
01/31/2026,Wyoming,Colorado State,68.0,57.0
11/03/2025,Wyoming,-2146826246,99.0,75.0
02/07/2026,Wyoming,Utah State,83.0,85.0
12/06/2025,Wyoming,Dartmouth,93.0,80.0
01/14/2026,Wyoming,San Diego State,57.0,74.0
12/20/2025,Wyoming,Grand Canyon,70.0,82.0
11/11/2025,Wyoming,Austin Peay,79.0,65.0
11/08/2025,Wyoming,Cal State Fullerton,92.0,82.0
11/26/2025,Wyoming,Denver,101.0,59.0
11/23/2025,Wyoming,Norfolk State,75.0,67.0
12/09/2025,Wyoming,South Dakota,106.0,79.0
01/24/2026,Wyoming,San Jose State,66.0,62.0
11/15/2025,Wyoming,Portland,93.0,56.0
01/20/2026,Wyoming,Boise State,65.0,81.0
12/12/2025,Xavier,Missouri State,75.0,57.0
11/06/2025,Xavier,Le Moyne,74.0,69.0
11/18/2025,Xavier,Old Dominion,99.0,69.0
11/10/2025,Xavier,Santa Clara,68.0,87.0
11/03/2025,Xavier,Marist,66.0,62.0
01/24/2026,Xavier,St. John's,83.0,88.0
12/01/2025,Xavier,St. Francis (PA),96.0,74.0
12/17/2025,Xavier,Creighton,57.0,98.0
11/21/2025,Xavier,Georgia,77.0,78.0
12/31/2025,Xavier,UConn,67.0,90.0
12/05/2025,Xavier,Cincinnati,79.0,74.0
11/23/2025,Xavier,West Virginia,78.0,68.0
01/10/2026,Xavier,Providence,97.0,84.0
01/31/2026,Xavier,DePaul,68.0,66.0
11/28/2025,Xavier,Texas A&M-CC,88.0,67.0
01/14/2026,Xavier,Butler,89.0,75.0
01/31/2026,Yale,Harvard,65.0,67.0
11/15/2025,Yale,Stony Brook,86.0,79.0
12/10/2025,Yale,Albany,93.0,82.0
11/21/2025,Yale,Green Bay,73.0,67.0
12/02/2025,Yale,-2146826246,117.0,53.0
12/03/2025,Yale,-2146826246,79.0,61.0
12/07/2025,Yale,Illinois-Chicago,80.0,66.0
11/18/2025,Yale,Rhode Island,77.0,86.0
01/19/2026,Yale,Columbia,91.0,74.0
01/30/2026,Yale,Dartmouth,83.0,68.0
01/17/2026,Yale,Cornell,102.0,68.0
02/06/2026,Yale,Brown,81.0,69.0
01/07/2026,Youngstown State,Fort Wayne,69.0,71.0
12/03/2025,Youngstown State,Wright State,69.0,68.0
11/10/2025,Youngstown State,Penn State,115.0,53.0
11/28/2025,Youngstown State,Chicago State,87.0,64.0
12/14/2025,Youngstown State,-2146826246,103.0,52.0
12/20/2025,Youngstown State,USC Upstate,74.0,65.0
01/09/2026,Youngstown State,Bryan & Stratton,99.0,61.0
01/22/2026,Youngstown State,Green Bay,88.0,81.0
01/24/2026,Youngstown State,Milwaukee,64.0,65.0
01/30/2026,Youngstown State,IU Indy,85.0,76.0
02/07/2026,Youngstown State,Robert Morris,66.0,72.0
11/24/2025,Youngstown State,Georgia Southern,67.0,61.0
01/01/2026,Youngstown State,Oakland,83.0,85.0
12/29/2025,Youngstown State,Detroit-Mercy,68.0,73.0
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
-2146826273,-2146826273,-2146826273,,
