date,away,home,vegasHomeLine,bbmiHomeLine,bbmiWinProb,actualAwayScore,actualHomeScore,fakeBet,fakeWin,vegaswinprob
2026-02-15,Maryland,Rutgers,-2.5,-3.5,0.6649865579050153,57,68,100,200,0.5747126436781609
2026-02-15,Rider,Sacred Heart,-8.5,-12.5,0.9158812020086349,75,86,100,187,0.8333333333333334
2026-02-15,Fairfield,Saint Peter's,-4.5,-6.5,0.7494475037328275,74,83,100,200,0.6622516556291391
2026-02-15,San Francisco,San Diego,5.5,0.5,0.46533575605428545,92,79,100,0,0.3389830508474576
2026-02-15,Oregon State,Seattle,-6.5,-7.5,0.7856981659267641,50,60,100,195,0.7462686567164178
2026-02-15,Bradley,Southern Illinois,-2.5,-0.5,0.514738512860129,70,60,100,183,0.5988023952095809
2026-02-15,North Texas,Temple,-2.5,0.5,0.493292175527549,65,62,100,195,0.5847953216374269
2026-02-15,Tulane,UAB,-6.5,-5.5,0.7315200341934446,55,54,100,191,0.7352941176470588
2026-02-15,Illinois State,Illinois-Chicago,-1.5,-0.5,0.5378867136516287,56,83,100,0,0.5464480874316939
2026-02-15,Indiana State,Valparaiso,-4.5,-6.5,0.7684579068041785,75,76,100,0,0.6802721088435374
2026-02-16,Arkansas-Pine Bluff,Alabama A&M,-3.5,0.5,0.8732267991932697,70,82,100,0,0.6369426751592356
2026-02-16,Mississippi Valley State,Alabama State,-14.5,-12.5,0.9800013976519643,55,92,100,0,0.9433962264150942
2026-02-16,Florida A&M,Alcorn State,-1.5,0.5,0.21920265913647974,86,78,100,200,0.53475935828877
2026-02-16,Colgate,Boston University,2.5,4.5,0.8425783247850598,58,85,100,0,0.45454545454545453
2026-02-16,Howard,Delaware State,12.5,12.5,0.03466814528063478,91,59,,,0.125
2026-02-16,Syracuse,Duke,-19.5,-15.5,0.9634513118296123,64,101,100,0,0.9803921568627451
2026-02-16,Southeastern Louisiana,East Texas A&M,-1.5,-5.5,0.926098206219011,53,70,100,191,0.5847953216374269
2026-02-16,Nicholls State,Houston Christian,1.5,-1.5,0.7839360445251733,68,72,100,183,0.5
2026-02-16,New Orleans,Incarnate Word,-1.5,-0.5,0.20992927674210649,78,64,100,191,0.5555555555555556
2026-02-16,Houston,Iowa State,-2.5,-5.5,0.6555035757814788,67,70,100,195,0.5847953216374269
2026-02-16,Bethune-Cookman,Jackson State,4.5,6.5,0.3006031193060883,86,91,100,0,0.3448275862068966
2026-02-16,Wagner,Long Island,-10.5,-5.5,0.9352122235098417,65,83,100,0,0.8771929824561404
2026-02-16,South Alabama,Marshall,-3.5,-5.5,0.8444433818996632,80,84,100,195,0.6211180124223602
2026-02-16,Norfolk State,Maryland-Eastern Shore,1.5,-1.5,0.2568423248104601,70,66,100,0,0.48780487804878053
2026-02-16,Morgan State,North Carolina Central,-3.5,-3.5,0.7337591726215138,76,80,,,0.6535947712418301
2026-02-16,McNeese State,Northwestern State,13.5,11.5,0.10548750910933158,75,64,100,195,0.125
2026-02-16,Louisiana,Old Dominion,-6.5,-6.5,0.8809114857588953,72,83,,,0.7352941176470588
2026-02-16,Grambling State,Prairie View A&M,2.5,-2.5,0.4250028666050091,63,68,100,187,0.4347826086956522
2026-02-16,Coppin State,South Carolina State,-5.5,-6.5,0.32555445037115127,59,57,100,0,0.7142857142857143
2026-02-16,Drexel,Stony Brook,-4.5,-4.5,0.7603203222409392,69,72,,,0.6369426751592356
2026-02-16,Abilene Christian,Tarleton State,-1.5,-4.5,0.7829580065716544,62,65,100,195,0.5555555555555556
2026-02-16,Stephen F. Austin,Texas A&M-CC,6.5,6.5,0.23317078255995405,78,68,,,0.30303030303030304
2026-02-16,Southern,Texas Southern,2.5,-1.5,0.6906013318606918,73,74,100,187,0.4444444444444444
2026-02-16,Lamar,Texas-RGV,-6.5,-5.5,0.5559333603235059,65,70,100,195,0.7352941176470588
2026-02-17,Texas Tech,Arizona State,8.5,6.5,0.28268322247049116,67,72,100,187,0.23809523809523808
2026-02-17,Kent State,Bowling Green,-3.5,-4.5,0.6850476931763287,78,71,100,0,0.6289308176100629
2026-02-17,Northern Illinois,Buffalo,-8.5,-10.5,0.9469288160970117,72,70,100,0,0.819672131147541
2026-02-17,Gardner-Webb,Charleston Southern,-17.5,-18.5,0.9782834706369836,66,75,100,0,0.9803921568627451
2026-02-17,Central Michigan,Eastern Michigan,-4.5,-3.5,0.7361008076253638,54,66,100,0,0.6666666666666666
2026-02-17,South Carolina,Florida,-23.5,-23.5,0.9292775201236301,62,76,,,0.9900990099009901
2026-02-17,Boston College,Florida State,-12.5,-8.5,0.9041926001518211,72,80,100,195,0.9090909090909091
2026-02-17,Nebraska,Iowa,-1.5,0.5,0.4987588482409391,52,57,100,0,0.5464480874316939
2026-02-17,Baylor,Kansas State,3.5,3.5,0.3522104690440001,74,90,,,0.3846153846153846
2026-02-17,Georgia,Kentucky,-6.5,-6.5,0.705663572298532,86,78,,,0.7462686567164178
2026-02-17,Miami (OH),Massachusetts,3.5,8.5,0.41880053097353476,86,77,100,183,0.4081632653061224
2026-02-17,Virginia Tech,Miami (FL),-8.5,-5.5,0.7053564079449828,66,67,100,195,0.8
2026-02-17,UCLA,Michigan State,-8.5,-6.5,0.7641690853568932,59,82,100,0,0.8333333333333334
2026-02-17,North Carolina,NC State,-5.5,-3.5,0.7120730115486136,58,82,100,0,0.7142857142857143
2026-02-17,Air Force,New Mexico,-28.5,-24.5,0.9988818617192828,61,98,100,0,1
2026-02-17,Ball State,Ohio,-9.5,-9.5,0.8584655893340776,57,69,,,0.8547008547008548
2026-02-17,Wisconsin,Ohio State,1.5,0.5,0.5926608539756762,69,86,100,195,0.48780487804878053
2026-02-17,Minnesota,Oregon,-4.5,0.5,0.4521242189676664,61,44,100,195,0.6622516556291391
2026-02-17,Michigan,Purdue,2.5,-2.5,0.5272632674351282,91,80,100,0,0.425531914893617
2026-02-17,Saint Louis,Rhode Island,10.5,10.5,0.17066121535825662,76,81,,,0.16666666666666666
2026-02-17,Louisville,Southern Methodist,3.5,-0.5,0.6023664349956481,85,95,100,200,0.3921568627450981
2026-02-17,Grand Canyon,San Diego State,-7.5,-7.5,0.7969190190142029,73,63,,,0.8
2026-02-17,Nevada,San Jose State,10.5,10.5,0.09403730674465982,71,87,,,0.17391304347826086
2026-02-17,Southeast Missouri State,Tennessee-Martin,-2.5,-5.5,0.6993730848248053,56,53,100,0,0.5988023952095809
2026-02-17,LSU,Texas,-11.5,-6.5,0.7436209217518056,85,88,100,195,0.8928571428571428
2026-02-17,TCU,UCF,-2.5,-2.5,0.6067427632431437,71,82,,,0.5847953216374269
2026-02-17,George Washington,VCU,-6.5,-5.5,0.744176242330417,75,89,100,0,0.7462686567164178
2026-02-17,Akron,Western Michigan,14.5,11.5,0.24373927512230753,90,73,100,0,0.1111111111111111
2026-02-18,Arkansas,Alabama,-3.5,-1.5,0.5852462785502182,115,117,100,187,0.6369426751592356
2026-02-18,Brigham Young,Arizona,-12.5,-11.5,0.9083893640039806,68,75,100,191,0.9259259259259258
2026-02-18,Lipscomb,Bellarmine,3.5,3.5,0.3402010352682925,75,72,,,0.4166666666666667
2026-02-18,American University,Bucknell,2.5,6.5,0.21063925880770207,75,57,100,191,0.45454545454545453
2026-02-18,James Madison,Coastal Carolina,-1.5,-3.5,0.6570706535472212,67,65,100,0,0.53475935828877
2026-02-18,Richmond,Davidson,-5.5,-2.5,0.6104969069533623,63,65,100,195,0.6993006993006994
2026-02-18,Western Kentucky,Delaware,3.5,7.5,0.18744973217960115,88,87,100,0,0.4
2026-02-18,Southern Illinois,Drake,1.5,0.5,0.45968934934195016,66,61,100,0,0.47619047619047616
2026-02-18,La Salle,Duquesne,-10.5,-14.5,0.9471278405577409,61,62,100,0,0.8849557522123894
2026-02-18,Wichita State,East Carolina,7.5,11.5,0.11299154490359065,92,89,100,0,0.2631578947368421
2026-02-18,West Georgia,Eastern Kentucky,-6.5,-4.5,0.7080542722560765,80,81,100,200,0.7246376811594204
2026-02-18,Illinois-Chicago,Evansville,8.5,11.5,0.07380852529602344,84,46,100,195,0.23809523809523808
2026-02-18,Jacksonville,Florida Gulf Coast,-7.5,-8.5,0.8283291929040288,84,86,100,0,0.7518796992481203
2026-02-18,Loyola (IL),Fordham,-8.5,-14.5,0.9490750384643244,59,62,100,0,0.819672131147541
2026-02-18,East Tennessee State,Furman,-1.5,0.5,0.43952774195590716,78,69,100,200,0.5464480874316939
2026-02-18,Dayton,George Mason,-2.5,-2.5,0.6017864579038776,82,67,,,0.5747126436781609
2026-02-18,Butler,Georgetown,-5.5,-1.5,0.538879449373777,93,89,100,183,0.7142857142857143
2026-02-18,Virginia,Georgia Tech,13.5,12.5,0.07421333925406981,94,68,100,0,0.125
2026-02-18,Lafayette,Holy Cross,-1.5,-3.5,0.6389132836135444,86,83,100,0,0.53475935828877
2026-02-18,Murray State,Illinois State,-2.5,-8.5,0.841881861331609,61,78,100,191,0.591715976331361
2026-02-18,Northern Iowa,Indiana State,4.5,7.5,0.1672684307438702,81,60,100,200,0.35714285714285715
2026-02-18,Jacksonville State,Louisiana Tech,-2.5,-4.5,0.7172666751649072,71,77,100,195,0.5747126436781609
2026-02-18,Army West Point,Loyola (MD),-5.5,-4.5,0.6872250794642923,87,77,100,195,0.6944444444444444
2026-02-18,St. John's,Marquette,9.5,6.5,0.22004947166372402,76,70,100,191,0.20833333333333334
2026-02-18,Auburn,Mississippi State,4.5,3.5,0.3680444901486828,85,91,100,191,0.37037037037037035
2026-02-18,Kennesaw State,Missouri State,-1.5,1.5,0.43373966646216333,91,87,100,187,0.5649717514124294
2026-02-18,Vanderbilt,Missouri,3.5,3.5,0.3553911815835801,80,81,,,0.3846153846153846
2026-02-18,Lehigh,Navy,-10.5,-8.5,0.853905876595035,49,72,100,0,0.8695652173913044
2026-02-18,Queens University,North Alabama,8.5,9.5,0.12667313519462842,85,78,100,0,0.23809523809523808
2026-02-18,Fort Wayne,Northern Kentucky,-6.5,-5.5,0.7512286199520593,71,87,100,0,0.7299270072992701
2026-02-18,Maryland,Northwestern,-8.5,-11.5,0.9008075492027453,74,78,100,0,0.8
2026-02-18,Kansas,Oklahoma State,5.5,3.5,0.33742312217639037,81,69,100,0,0.3125
2026-02-18,Oral Roberts,Omaha,-9.5,-11.5,0.9133208800316672,71,80,100,0,0.8547008547008548
2026-02-18,Rutgers,Penn State,-4.5,-2.5,0.6133866662870273,85,72,100,191,0.6622516556291391
2026-02-18,Pepperdine,Portland,-6.5,-9.5,0.8542170795024229,95,87,100,0,0.7299270072992701
2026-02-18,Middle Tennessee State,Sam Houston State,-5.5,-9.5,0.8850283738259476,70,78,100,195,0.6944444444444444
2026-02-18,Gonzaga,San Francisco,14.5,10.5,0.10434329327842118,80,59,100,0,0.1
2026-02-18,Saint Mary's,Seattle,10.5,3.5,0.3496370082526644,72,70,100,187,0.19047619047619047
2026-02-18,DePaul,Seton Hall,-8.5,-6.5,0.7349980300061546,69,57,100,195,0.8064516129032259
2026-02-18,North Carolina Central,South Carolina State,2.5,5.5,0.30186745691240136,72,85,100,0,0.425531914893617
2026-02-18,North Dakota State,South Dakota State,1.5,3.5,0.3285786741671257,74,66,100,187,0.48780487804878053
2026-02-18,Saint Joseph's,St. Bonaventure,-4.5,-1.5,0.5669705803866513,71,65,100,195,0.6622516556291391
2026-02-18,UAB,Temple,-1.5,-0.5,0.500975191269803,76,71,100,200,0.5235602094240838
2026-02-18,Oklahoma,Tennessee,-11.5,-9.5,0.865850366978795,66,89,100,0,0.8928571428571428
2026-02-18,Ole Miss,Texas A&M,-9.5,-8.5,0.8253133447084062,77,80,100,195,0.8474576271186441
2026-02-18,Charlotte,Tulsa,-13.5,-12.5,0.9113850382228597,74,79,100,200,0.9345794392523364
2026-02-18,Creighton,UConn,-16.5,-12.5,0.8928634977262213,91,84,100,187,0.9615384615384615
2026-02-18,Troy,Louisiana-Monroe,15.5,14.5,0.05301513361010479,77,76,100,191,0.09090909090909091
2026-02-18,Colorado State,UNLV,-1.5,2.5,0.40039784663303013,91,86,100,200,0.5464480874316939
2026-02-18,Illinois,USC,9.5,4.5,0.2723557620828547,101,65,100,0,0.2173913043478261
2026-02-18,Florida Atlantic,Texas-San Antonio,12.5,12.5,0.07885509054771778,60,52,,,0.125
2026-02-18,Boise State,Utah State,-9.5,-9.5,0.8614897791056504,56,75,,,0.8547008547008548
2026-02-18,Bradley,Valparaiso,2.5,0.5,0.47135621941932226,72,79,100,191,0.4444444444444444
2026-02-18,Clemson,Wake Forest,3.5,0.5,0.4724395331088589,77,85,100,200,0.3921568627450981
2026-02-18,Pacific,Washington State,-1.5,2.5,0.41645808609475865,70,87,100,0,0.5649717514124294
2026-02-18,Utah,West Virginia,-10.5,-9.5,0.8489455695024122,61,56,100,195,0.8771929824561404
2026-02-18,UNC Greensboro,Western Carolina,-5.5,-8.5,0.813982146943834,77,91,100,195,0.6756756756756757
2026-02-18,Virginia Military,Wofford,-14.5,-9.5,0.8517058923750808,76,82,100,200,0.9433962264150942
2026-02-18,Cleveland State,Youngstown State,-10.5,-11.5,0.9132490073354174,82,106,100,191,0.8771929824561404
2026-02-19,Marshall,Appalachian State,-2.5,-0.5,0.5204995588389505,94,93,100,191,0.591715976331361
2026-02-19,Tennessee-Martin,Little Rock,2.5,6.5,0.2407163868044414,65,67,100,0,0.45454545454545453
2026-02-19,Texas Southern,Arkansas-Pine Bluff,-2.5,-3.5,0.650279094979137,83,64,100,0,0.5988023952095809
2026-02-19,Alabama State,Bethune-Cookman,-6.5,-8.5,0.8274719491794871,71,82,100,195,0.7299270072992701
2026-02-19,Binghamton,Bryant,-6.5,-3.5,0.6604815700177306,79,67,100,191,0.7352941176470588
2026-02-19,UC Davis,Cal State Fullerton,-1.5,1.5,0.4217231565853943,92,93,100,191,0.5555555555555556
2026-02-19,William & Mary,Campbell,1.5,1.5,0.43148583738708757,83,84,,,0.5
2026-02-19,Le Moyne,Central Connecticut State,-4.5,-4.5,0.7073350936983045,77,78,,,0.6666666666666666
2026-02-19,Fairleigh Dickinson,Chicago State,1.5,-0.5,0.5042553036309637,60,59,100,195,0.47619047619047616
2026-02-19,South Dakota,Denver,-6.5,-4.5,0.6983431009026306,70,90,100,0,0.7299270072992701
,,,,,,,,,,
2026-02-19,Morehead State,Eastern Illinois,2.5,2.5,0.38220158662910686,73,70,,,0.45454545454545453
2026-02-19,Alabama A&M,Florida A&M,-2.5,6.5,0.23733885163234292,63,61,100,195,0.5847953216374269
2026-02-19,Georgia Southern,Georgia State,-1.5,0.5,0.4723179263672679,64,66,100,0,0.53475935828877
2026-02-19,Cal Poly,Hawaii,-12.5,-13.5,0.9327744547958388,86,75,100,0,0.9090909090909091
2026-02-19,UNC Asheville,High Point,-13.5,-14.5,0.946179680257964,48,74,100,191,0.9259259259259258
2026-02-19,Hampton,Hofstra,-11.5,-13.5,0.9370691064190326,43,79,100,191,0.9009009009009008
2026-02-19,Montana,Idaho State,1.5,5.5,0.26485641485960376,69,73,100,0,0.48780487804878053
2026-02-19,Florida International,Liberty,-11.5,-6.5,0.7642765926571768,89,90,100,200,0.9009009009009008
2026-02-19,UC Irvine,Long Beach State,5.5,7.5,0.20214049192352146,69,58,100,191,0.3125
2026-02-19,Arkansas State,Louisiana,7.5,10.5,0.12828411900937287,79,62,100,200,0.25
2026-02-19,Chattanooga,Mercer,-10.5,-12.5,0.921552172018604,94,90,100,0,0.8849557522123894
2026-02-19,Wagner,Mercyhurst,-5.5,-8.5,0.8215037901041721,83,80,100,0,0.7042253521126761
2026-02-19,Prairie View A&M,Mississippi Valley State,8.5,7.5,0.19142239573295794,72,62,100,0,0.20833333333333334
2026-02-19,Albany,N.J.I.T.,-3.5,-1.5,0.582708854217415,81,63,100,187,0.6369426751592356
2026-02-19,Stonehill,New Haven,-2.5,-6.5,0.7758220179082423,51,64,100,191,0.5847953216374269
2026-02-19,Charleston,North Carolina A&T,4.5,6.5,0.24713962627701358,74,61,100,200,0.35714285714285715
2026-02-19,UMKC,North Dakota,-11.5,-12.5,0.921030792678585,70,85,100,200,0.8928571428571428
2026-02-19,Austin Peay,North Florida,10.5,9.5,0.14525579371641895,77,76,100,191,0.18181818181818182
2026-02-19,Tulane,North Texas,-6.5,-3.5,0.6627302162366238,77,71,100,191,0.7462686567164178
2026-02-19,Drexel,Northeastern,1.5,6.5,0.2361731630927062,70,61,100,180,0.5235602094240838
2026-02-19,Idaho,Portland State,-4.5,-6.5,0.7635071583485858,67,77,100,200,0.6535947712418301
2026-02-19,Longwood,Presbyterian,-2.5,-0.5,0.5255693309493863,65,72,100,0,0.5847953216374269
2026-02-19,Gardner-Webb,Radford,-19.5,-19.5,0.9737258443302388,70,82,,,0.9803921568627451
2026-02-19,Eastern Washington,Sacramento State,1.5,-2.5,0.6171766857247111,102,94,100,0,0.46511627906976744
2026-02-19,Texas State,South Alabama,-3.5,0.5,0.49445590369519987,90,82,100,187,0.6493506493506493
2026-02-19,Memphis,South Florida,-8.5,-7.5,0.7997415449788825,66,87,100,0,0.8064516129032259
2026-02-19,Long Island,St. Francis (PA),9.5,8.5,0.1730394394495809,91,89,100,183,0.20833333333333334
2026-02-19,Central Arkansas,Stetson,8.5,9.5,0.15195883254362053,88,76,100,187,0.25
2026-02-19,Southern Utah,Tarleton State,-5.5,-8.5,0.8224688784677198,74,78,100,0,0.7142857142857143
2026-02-19,Lindenwood,Tennessee State,-3.5,-2.5,0.6085837251353358,80,89,100,0,0.6211180124223602
2026-02-19,SIU-Edwardsville,Tennessee Tech,2.5,3.5,0.33043295999775213,52,62,100,0,0.45454545454545453
2026-02-19,Samford,The Citadel,10.5,8.5,0.16306817111949412,78,75,100,187,0.16666666666666666
2026-02-19,Cal State Bakersfield,UC Riverside,-5.5,-6.5,0.7611823816938313,65,93,100,191,0.7246376811594204
2026-02-19,Cal State Northridge,UC Santa Barbara,-3.5,-4.5,0.6798465845937278,85,83,100,0,0.6369426751592356
2026-02-19,Vermont,UMBC,1.5,-1.5,0.5750406742700777,62,75,100,180,0.5128205128205129
2026-02-19,New Hampshire,UMass Lowell,-4.5,-10.5,0.8705319072994027,56,78,100,187,0.6802721088435374
2026-02-19,Monmouth,UNC Wilmington,-7.5,-6.5,0.7635271452327758,69,79,100,0,0.8
2026-02-19,Utah Tech,Texas-Arlington,-4.5,-2.5,0.5998493814965176,50,63,100,0,0.6622516556291391
2026-02-19,California Baptist,Utah Valley,-7.5,-10.5,0.8727642447423541,46,65,100,191,0.78125
2026-02-19,Montana State,Weber State,-1.5,-0.5,0.5292885100652782,79,82,100,0,0.5235602094240838
2026-02-19,Southern Indiana,Western Illinois,2.5,0.5,0.48079000483812306,77,70,100,0,0.45454545454545453
2026-02-19,USC Upstate,Winthrop,-13.5,-17.5,0.9718535933641719,64,68,100,0,0.9433962264150942
2026-02-19,IU Indy,Wright State,-12.5,-12.5,0.8964170442351641,73,85,,,0.9090909090909091
2026-02-20,Akron,Ball State,14.5,9.5,0.1394429652629794,78,65,100,191,0.1
2026-02-20,Princeton,Brown,-1.5,-6.5,0.7654986147275125,71,80,100,187,0.5649717514124294
2026-02-20,Milwaukee,Detroit-Mercy,-1.5,-7.5,0.8169630186094139,86,91,100,191,0.5649717514124294
2026-02-20,Sacred Heart,Fairfield,-4.5,-3.5,0.6749599057570772,68,78,100,0,0.6756756756756757
2026-02-20,Saint Peter's,Iona,-1.5,0.5,0.47643180436568866,64,72,100,0,0.5464480874316939
2026-02-20,Marist,Manhattan,4.5,4.5,0.2505998907626089,84,70,,,0.35714285714285715
2026-02-20,Siena,Merrimack College,-4.5,-0.5,0.5434908882702469,72,79,100,0,0.6493506493506493
2026-02-20,Bowling Green,Miami (OH),-8.5,-7.5,0.8196999551894897,77,91,100,0,0.8
2026-02-20,Niagara,Mount St. Mary's,-6.5,-4.5,0.6991132579620596,63,76,100,0,0.7462686567164178
2026-02-20,Green Bay,Oakland,-6.5,-5.5,0.7148316034522464,73,68,100,195,0.7352941176470588
2026-02-20,Indiana,Purdue,-11.5,-6.5,0.783747880390297,64,93,100,0,0.9009009009009008
2026-02-20,Canisius,Rider,1.5,1.5,0.4305107147580557,72,66,,,0.48780487804878053
2026-02-20,VCU,Saint Louis,-7.5,-8.5,0.8349775375858726,75,88,100,187,0.78125
2026-02-21,Southern Utah,Abilene Christian,-6.5,-5.5,0.7438018905997899,83,87,100,191,0.7462686567164178
2026-02-21,UNLV,Air Force,16.5,15.5,0.03690145062130323,91,66,100,0,0.09090909090909091
2026-02-21,Jackson State,Alcorn State,1.5,-1.5,0.606163408361694,65,83,100,187,0.5
2026-02-21,Georgia Southern,Appalachian State,-7.5,-7.5,0.8225170462767678,74,89,,,0.7751937984496123
2026-02-21,Missouri,Arkansas,-9.5,-9.5,0.8669510388667797,86,94,,,0.8547008547008548
2026-02-21,Southeast Missouri State,Little Rock,2.5,3.5,0.3462760905578979,70,65,100,183,0.46511627906976744
2026-02-21,Prairie View A&M,Arkansas-Pine Bluff,-3.5,-7.5,0.8123109606993081,82,84,100,0,0.6211180124223602
2026-02-21,Navy,Army West Point,9.5,10.5,0.10430642532781931,81,63,100,187,0.20833333333333334
2026-02-21,Kentucky,Auburn,-3.5,-2.5,0.612880030727166,74,75,100,187,0.6289308176100629
2026-02-21,Iowa State,Brigham Young,3.5,-1.5,0.6029361052186192,69,79,100,183,0.425531914893617
2026-02-21,Arizona State,Baylor,-7.5,-7.5,0.7185429507689945,68,73,,,0.7518796992481203
2026-02-21,Eastern Kentucky,Bellarmine,-1.5,-9.5,0.854508640563862,95,92,100,0,0.5649717514124294
2026-02-21,Indiana State,Belmont,-13.5,-13.5,0.949428071232293,70,87,,,0.9433962264150942
2026-02-21,Alabama A&M,Bethune-Cookman,-6.5,-1.5,0.5645691735264331,76,85,100,0,0.7518796992481203
2026-02-21,San Jose State,Boise State,-16.5,-15.5,0.9612559990966992,69,84,100,187,0.9615384615384615
2026-02-21,Illinois State,Bradley,-3.5,0.5,0.5071805732941745,60,74,100,0,0.6289308176100629
2026-02-21,Xavier,Butler,-3.5,-3.5,0.6355152801232816,75,80,,,0.6211180124223602
2026-02-21,Cal State Fullerton,Cal State Bakersfield,5.5,6.5,0.2168026815207421,88,80,100,195,0.3225806451612903
2026-02-21,Stanford,California,-1.5,-5.5,0.7508285600349851,66,72,100,195,0.5464480874316939
2026-02-21,UNC Wilmington,Campbell,2.5,1.5,0.4560352316312589,73,68,100,0,0.4444444444444444
2026-02-21,Western Michigan,Central Michigan,-3.5,-7.5,0.8033243534410519,70,83,100,191,0.6369426751592356
2026-02-21,Monmouth,Charleston,-4.5,-0.5,0.5168785927277405,63,74,100,0,0.6493506493506493
2026-02-21,Longwood,Charleston Southern,-4.5,-4.5,0.6738393261849046,107,96,,,0.6493506493506493
2026-02-21,East Carolina,Charlotte,-4.5,-9.5,0.8623818920976413,56,68,100,183,0.6944444444444444
2026-02-21,Central Connecticut State,Chicago State,3.5,6.5,0.270175324403645,51,70,100,0,0.3921568627450981
2026-02-21,Florida State,Clemson,-8.5,-6.5,0.7775084371803876,70,65,100,191,0.8064516129032259
2026-02-21,Marshall,Coastal Carolina,1.5,2.5,0.3813651252385799,75,79,100,0,0.48780487804878053
2026-02-21,Loyola (MD),Colgate,-8.5,-9.5,0.8651276757936677,98,101,100,0,0.8064516129032259
2026-02-21,Oklahoma State,Colorado,-4.5,-3.5,0.6571473246523005,69,83,100,0,0.6535947712418301
2026-02-21,San Diego State,Colorado State,2.5,2.5,0.4136279857316125,74,83,,,0.425531914893617
2026-02-21,Dartmouth,Columbia,-7.5,-7.5,0.7905506407531628,64,63,,,0.7462686567164178
2026-02-21,Maryland-Eastern Shore,Coppin State,3.5,1.5,0.43711696930669786,65,71,100,183,0.4166666666666667
2026-02-21,Harvard,Cornell,-4.5,-0.5,0.4719101327611206,73,54,100,187,0.6622516556291391
2026-02-21,Duquesne,Dayton,-6.5,-3.5,0.6541017661854771,66,78,100,0,0.7462686567164178
2026-02-21,Providence,DePaul,-2.5,-3.5,0.666221491922059,71,68,100,0,0.5747126436781609
2026-02-21,St. Thomas,Denver,4.5,4.5,0.30691878983565657,80,82,,,0.37735849056603776
2026-02-21,Michigan,Duke,2.5,-4.5,0.6811586288873892,63,68,100,195,0.4347826086956522
2026-02-21,Incarnate Word,East Texas A&M,-2.5,-7.5,0.7718253862793008,82,73,100,0,0.5747126436781609
2026-02-21,Southern Indiana,Eastern Illinois,-3.5,-8.5,0.8354952971070713,70,68,100,0,0.6535947712418301
2026-02-21,North Carolina A&T,Elon,-7.5,-7.5,0.7836754843146072,102,82,,,0.7751937984496123
2026-02-21,New Haven,Fairleigh Dickinson,-1.5,-2.5,0.6077991031654237,84,77,100,0,0.5747126436781609
2026-02-21,Alabama State,Florida A&M,1.5,-0.5,0.5268010048862715,63,76,100,191,0.48780487804878053
2026-02-21,Central Arkansas,Florida Gulf Coast,1.5,3.5,0.35647073222519887,71,75,100,0,0.46511627906976744
2026-02-21,Missouri State,Florida International,-3.5,-6.5,0.7539323782202967,67,70,100,0,0.6369426751592356
2026-02-21,Davidson,Fordham,-1.5,0.5,0.4756307028668041,59,63,100,0,0.5464480874316939
2026-02-21,New Mexico,Fresno State,8.5,5.5,0.26665729378382785,80,78,100,187,0.23809523809523808
2026-02-21,Texas,Georgia,-2.5,-2.5,0.7333861333203044,80,91,,,0.591715976331361
2026-02-21,James Madison,Georgia State,1.5,1.5,0.39958271170955983,80,65,,,0.47619047619047616
2026-02-21,Pacific,Gonzaga,-21.5,-15.5,0.9599983278052306,62,71,100,191,0.9900990099009901
2026-02-21,Wyoming,Grand Canyon,-8.5,-4.5,0.6934589979412268,70,65,100,187,0.8064516129032259
2026-02-21,UC Santa Barbara,Hawaii,-3.5,-3.5,0.6364136364616809,75,78,,,0.6369426751592356
2026-02-21,Winthrop,High Point,-8.5,-7.5,0.7887877880023246,87,89,100,195,0.8
2026-02-21,Arizona,Houston,-5.5,-3.5,0.6249448118569514,73,66,100,183,0.7042253521126761
2026-02-21,North Carolina Central,Howard,-12.5,-9.5,0.8769010713414007,67,100,100,0,0.9259259259259258
2026-02-21,Montana State,Idaho State,2.5,5.5,0.2727740972911834,76,91,100,0,0.425531914893617
2026-02-21,Austin Peay,Jacksonville,7.5,7.5,0.22589191374464124,65,61,,,0.2777777777777778
2026-02-21,Cincinnati,Kansas,-10.5,-10.5,0.8536830481353389,84,68,,,0.8695652173913044
2026-02-21,Louisiana Tech,Kennesaw State,-5.5,-8.5,0.8337920745376042,55,58,100,0,0.7352941176470588
2026-02-21,Alabama,LSU,6.5,2.5,0.3976486919735768,90,83,100,0,0.2777777777777778
2026-02-21,Rhode Island,La Salle,3.5,5.5,0.28481632645504706,46,59,100,0,0.3921568627450981
2026-02-21,New Orleans,Lamar,-3.5,-1.5,0.5373681907735519,77,71,100,187,0.6535947712418301
2026-02-21,Western Kentucky,Liberty,-7.5,-7.5,0.7749088415509104,94,73,,,0.7936507936507936
2026-02-21,North Alabama,Lipscomb,-12.5,-19.5,0.988318939799352,51,73,100,187,0.9259259259259258
2026-02-21,Cal State Northridge,Long Beach State,5.5,5.5,0.2502263024687392,78,76,,,0.35714285714285715
2026-02-21,Texas State,Louisiana,3.5,10.5,0.13942887214509958,54,67,100,0,0.4
2026-02-21,Georgia Tech,Louisville,-22.5,-20.5,0.9901613388402299,70,87,100,187,0.9900990099009901
2026-02-21,Washington,Maryland,3.5,4.5,0.3075472383780977,60,64,100,0,0.4
2026-02-21,Buffalo,Massachusetts,-7.5,-2.5,0.5933375509463442,86,82,100,195,0.7751937984496123
2026-02-21,Texas A&M-CC,McNeese State,-14.5,-14.5,0.9211231215245745,54,70,,,0.9433962264150942
