team,team-div,date,opp,opp-div,location,result,team-score,opp-score,teamline,teamwin%
Almond-Bancroft,5.0,2025-12-11 00:00:00+00:00,Pittsville,5.0,Home,L,30.0,48.0,-1.5,0.541625585027574
Almond-Bancroft,5.0,2025-12-16 00:00:00+00:00,Port Edwards,5.0,Away,L,46.0,47.0,-3.5,0.6253473647374388
Almond-Bancroft,5.0,2025-12-19 00:00:00+00:00,Pacelli,5.0,Home,L,32.0,49.0,3.5,0.3789045978324102
Almond-Bancroft,5.0,2026-01-06 00:00:00+00:00,Wild Rose,5.0,Away,,,,-2.5,0.5944902868864311
Almond-Bancroft,5.0,2026-01-09 00:00:00+00:00,Rosholt,5.0,Home,L,35.0,67.0,5.5,0.3066923783576626
Almond-Bancroft,5.0,2026-01-12 00:00:00+00:00,Gresham,5.0,Away,L,43.0,51.0,-1.5,0.5304672442628839
Almond-Bancroft,5.0,2026-01-15 00:00:00+00:00,Stockbridge,5.0,Home,W,67.0,49.0,-2.5,0.5998559862798937
Almond-Bancroft,5.0,2026-01-16 00:00:00+00:00,Crandon,4.0,Home,W,46.0,45.0,5.5,0.2756161630291678
Almond-Bancroft,5.0,2026-01-19 00:00:00+00:00,Marion,5.0,Home,W,67.0,39.0,-1.5,0.5481443277076024
Almond-Bancroft,5.0,2026-01-22 00:00:00+00:00,Wild Rose,5.0,Away,L,52.0,56.0,-2.5,0.5944902868864311
Almond-Bancroft,5.0,2026-01-23 00:00:00+00:00,Tri-County,5.0,Home,,,,4.5,0.3255051984615771
Almond-Bancroft,5.0,2026-01-26 00:00:00+00:00,White Lake,5.0,Home,W,50.0,46.0,1.5,0.438225367751744
Almond-Bancroft,5.0,2026-01-27 00:00:00+00:00,Tri-County,5.0,Home,L,52.0,59.0,4.5,0.3255051984615771
Almond-Bancroft,5.0,2026-01-29 00:00:00+00:00,Pittsville,5.0,Away,L,39.0,43.0,-0.5,0.5203815089099639
Almond-Bancroft,5.0,2026-02-03 00:00:00+00:00,Port Edwards,5.0,Home,W,61.0,37.0,-3.5,0.6454162360937299
Almond-Bancroft,5.0,2026-02-06 00:00:00+00:00,Pacelli,5.0,Away,L,47.0,56.0,3.5,0.35875904983509577
Almond-Bancroft,5.0,2026-02-09 00:00:00+00:00,Montello,4.0,Home,W,62.0,59.0,5.5,0.28731428911717444
Almond-Bancroft,5.0,2026-02-12 00:00:00+00:00,Wild Rose,5.0,Home,W,59.0,47.0,-3.5,0.6150592544246998
Almond-Bancroft,5.0,2026-02-13 00:00:00+00:00,Faith Christian Academy,5.0,Away,W,58.0,53.0,,0.9584817803112209
Almond-Bancroft,5.0,2026-02-17 00:00:00+00:00,Necedah,4.0,Away,L,52.0,59.0,7.5,0.20699596403389225
Almond-Bancroft,5.0,2026-02-20 00:00:00+00:00,Rosholt,5.0,Away,,,,7.5,0.2272118010720241
Almond-Bancroft,5.0,2026-02-23 00:00:00+00:00,Nekoosa,4.0,Away,L,58.0,88.0,7.5,0.21599884383758838
Almond-Bancroft,5.0,2026-02-24 00:00:00+00:00,Rosholt,5.0,Away,L,47.0,96.0,7.5,0.2272118010720241
Almond-Bancroft,5.0,2026-03-03 00:00:00+00:00,Pacelli,5.0,Home,,,,3.5,0.3789045978324102
Argyle,5.0,2025-11-25 00:00:00+00:00,Southwestern,5.0,Home,L,59.0,94.0,10.5,0.1271431505627982
Argyle,5.0,2025-12-04 00:00:00+00:00,Black Hawk,5.0,Away,W,63.0,48.0,-6.5,0.7386246739062935
Argyle,5.0,2025-12-06 00:00:00+00:00,Pearl City,5.0,Home,L,36.0,53.0,,0.988171877444424
Argyle,5.0,2025-12-11 00:00:00+00:00,Coulee Christian,5.0,Away,W,79.0,46.0,-11.5,0.897680360776197
Argyle,5.0,2025-12-16 00:00:00+00:00,Iowa-Grant,4.0,Home,L,43.0,72.0,10.5,0.13780763334487783
Argyle,5.0,2025-12-19 00:00:00+00:00,Albany,5.0,Away,L,46.0,49.0,-1.5,0.5283453374141038
Argyle,5.0,2025-12-22 00:00:00+00:00,Benton,5.0,Away,W,59.0,50.0,-1.5,0.5533865729417763
Argyle,5.0,2026-01-06 00:00:00+00:00,Juda,5.0,Home,W,82.0,57.0,-1.5,0.5611075219178878
Argyle,5.0,2026-01-09 00:00:00+00:00,Shullsburg,5.0,Home,L,46.0,61.0,1.5,0.4548831456491931
Argyle,5.0,2026-01-10 00:00:00+00:00,River Ridge,5.0,Away,W,51.0,46.0,8.5,0.18178110461025698
Argyle,5.0,2026-01-12 00:00:00+00:00,Pecatonica,5.0,Away,L,50.0,65.0,9.5,0.16854624845116625
Argyle,5.0,2026-01-15 00:00:00+00:00,Barneveld,5.0,Home,L,40.0,67.0,7.5,0.23045983307077453
Argyle,5.0,2026-01-20 00:00:00+00:00,Monticello,5.0,Home,W,63.0,33.0,-10.5,0.8574401303911741
Argyle,5.0,2026-01-23 00:00:00+00:00,River Ridge,5.0,Away,,,,8.5,0.18178110461025698
Argyle,5.0,2026-01-26 00:00:00+00:00,Black Hawk,5.0,Home,W,57.0,38.0,-6.5,0.7386246739062935
Argyle,5.0,2026-01-29 00:00:00+00:00,Potosi/Cassville,5.0,Away,L,56.0,79.0,7.5,0.20798164314829304
Argyle,5.0,2026-01-31 00:00:00+00:00,Parkview,4.0,Home,L,65.0,77.0,10.5,0.13780763334487783
Argyle,5.0,2026-02-03 00:00:00+00:00,Albany,5.0,Home,W,46.0,41.0,-1.5,0.5283453374141038
Argyle,5.0,2026-02-06 00:00:00+00:00,Highland,5.0,Home,W,73.0,50.0,-5.5,0.7172416223827214
Argyle,5.0,2026-02-09 00:00:00+00:00,Juda,5.0,Away,L,48.0,62.0,-1.5,0.5600241817047008
Argyle,5.0,2026-02-12 00:00:00+00:00,Pecatonica,5.0,Home,L,41.0,63.0,5.5,0.28713371724826775
Argyle,5.0,2026-02-17 00:00:00+00:00,Barneveld,5.0,Away,L,45.0,71.0,12.5,0.0850951505357054
Argyle,5.0,2026-02-20 00:00:00+00:00,Belmont,5.0,Away,L,55.0,82.0,13.5,0.07685580175783634
Argyle,5.0,2026-02-23 00:00:00+00:00,River Ridge,5.0,Away,L,48.0,100.0,8.5,0.18178110461025698
Argyle,5.0,2026-02-26 00:00:00+00:00,Monticello,5.0,Away,,,,-10.5,0.8574401303911741
Argyle,5.0,2026-03-03 00:00:00+00:00,Fall River,5.0,Home,,,,3.5,0.35362366869253814
Assumption,5.0,2025-11-28 00:00:00+00:00,Neillsville,4.0,Home,L,66.0,78.0,4.5,0.31325435309606564
Assumption,5.0,2025-11-29 00:00:00+00:00,Columbus Catholic,5.0,Home,L,54.0,55.0,2.5,0.4055174450241295
Assumption,5.0,2025-12-05 00:00:00+00:00,Chequamegon,4.0,Away,W,68.0,41.0,-3.5,0.6248418113277847
Assumption,5.0,2025-12-09 00:00:00+00:00,Tri-County,5.0,Home,W,60.0,50.0,-6.5,0.7347133336957903
Assumption,5.0,2025-12-12 00:00:00+00:00,Rib Lake,5.0,Home,L,40.0,60.0,2.5,0.39521285935285494
Assumption,5.0,2025-12-16 00:00:00+00:00,Stratford,4.0,Away,W,58.0,48.0,5.5,0.3028734813055272
Assumption,5.0,2025-12-19 00:00:00+00:00,Marathon,4.0,Home,L,47.0,79.0,4.5,0.31325435309606564
Assumption,5.0,2025-12-22 00:00:00+00:00,Edgar,4.0,Away,L,65.0,71.0,3.5,0.356218218883805
Assumption,5.0,2025-12-30 00:00:00+00:00,Rosholt,5.0,Home,W,68.0,31.0,-5.5,0.7170980301040859
Assumption,5.0,2026-01-09 00:00:00+00:00,Prentice,5.0,Away,L,55.0,79.0,13.5,0.07141499819696796
Assumption,5.0,2026-01-13 00:00:00+00:00,Auburndale,4.0,Home,W,47.0,38.0,3.5,0.3892350204299903
Assumption,5.0,2026-01-16 00:00:00+00:00,Newman Catholic,5.0,Away,W,41.0,38.0,-1.5,0.5646185264211332
Assumption,5.0,2026-01-17 00:00:00+00:00,Pacelli,5.0,Away,W,63.0,45.0,-5.5,0.7230747058029163
Assumption,5.0,2026-01-23 00:00:00+00:00,Athens,5.0,Home,,,,-1.5,0.5306519642436209
Assumption,5.0,2026-01-27 00:00:00+00:00,Stratford,4.0,Home,L,49.0,51.0,3.5,0.3834529581157916
Assumption,5.0,2026-01-30 00:00:00+00:00,Marathon,4.0,Away,L,46.0,62.0,13.5,0.06692240479067593
Assumption,5.0,2026-02-06 00:00:00+00:00,Abbotsford,4.0,Away,W,86.0,49.0,-3.5,0.6397451889922642
Assumption,5.0,2026-02-07 00:00:00+00:00,Wabeno/Laona,5.0,Home,W,58.0,55.0,0.5,0.4904342581786957
Assumption,5.0,2026-02-10 00:00:00+00:00,Adams-Friendship,3.0,Away,W,67.0,61.0,6.5,0.26072524786293705
Assumption,5.0,2026-02-13 00:00:00+00:00,Phillips,4.0,Home,W,77.0,54.0,-3.5,0.6415804982303402
Assumption,5.0,2026-02-17 00:00:00+00:00,Edgar,4.0,Home,W,62.0,41.0,1.5,0.4677730883299296
Assumption,5.0,2026-02-19 00:00:00+00:00,Athens,5.0,Home,L,59.0,74.0,-1.5,0.5306519642436209
Assumption,5.0,2026-02-21 00:00:00+00:00,Centennial,5.0,Home,W,64.0,55.0,,0.9979231181717716
Assumption,5.0,2026-02-23 00:00:00+00:00,Auburndale,4.0,Away,L,49.0,55.0,5.5,0.28681846950625206
Assumption,5.0,2026-02-26 00:00:00+00:00,Newman Catholic,5.0,Home,,,,-3.5,0.6491887023530686
Assumption,5.0,2026-03-03 00:00:00+00:00,Cashton,5.0,Home,,,,-11.5,0.8952844055415597
Athens,5.0,2025-12-05 00:00:00+00:00,Stratford,4.0,Home,W,51.0,46.0,2.5,0.3956020012043906
Athens,5.0,2025-12-12 00:00:00+00:00,Edgar,4.0,Away,W,68.0,55.0,2.5,0.39497958392613297
Athens,5.0,2025-12-16 00:00:00+00:00,Phillips,4.0,Home,W,66.0,45.0,-4.5,0.6533437065476358
Athens,5.0,2025-12-19 00:00:00+00:00,Abbotsford,4.0,Away,W,88.0,82.0,-4.5,0.6772418897496525
Athens,5.0,2025-12-22 00:00:00+00:00,Prentice,5.0,Home,L,49.0,75.0,4.5,0.33680747231634933
Athens,5.0,2026-01-05 00:00:00+00:00,Three Lakes,5.0,Away,W,57.0,44.0,2.5,0.4022782326048496
Athens,5.0,2026-01-09 00:00:00+00:00,Marathon,4.0,Home,L,56.0,84.0,4.5,0.32456551986255233
Athens,5.0,2026-01-13 00:00:00+00:00,Rib Lake,5.0,Away,L,50.0,64.0,5.5,0.27299569785709576
Athens,5.0,2026-01-16 00:00:00+00:00,Chequamegon,4.0,Away,W,56.0,41.0,-4.5,0.6629195969613225
Athens,5.0,2026-01-17 00:00:00+00:00,Owen-Withee,5.0,Away,W,61.0,53.0,1.5,0.43752026354471485
Athens,5.0,2026-01-19 00:00:00+00:00,Pittsville,5.0,Away,,,,-10.5,0.865877053897691
Athens,5.0,2026-01-20 00:00:00+00:00,Pittsville,5.0,Away,W,62.0,32.0,-10.5,0.865877053897691
Athens,5.0,2026-01-22 00:00:00+00:00,Cadott,4.0,Home,W,64.0,50.0,-3.5,0.6227023383370791
Athens,5.0,2026-01-23 00:00:00+00:00,Assumption,5.0,Away,,,,1.5,0.469348035756379
Athens,5.0,2026-01-26 00:00:00+00:00,Colby,4.0,Home,L,81.0,83.0,-2.5,0.5869464175775214
Athens,5.0,2026-01-27 00:00:00+00:00,Phillips,4.0,Away,W,73.0,57.0,-3.5,0.6124758353011128
Athens,5.0,2026-01-30 00:00:00+00:00,Abbotsford,4.0,Home,W,81.0,42.0,-5.5,0.7151813880446901
Athens,5.0,2026-02-03 00:00:00+00:00,Lakeland,2.0,Home,W,65.0,44.0,3.5,0.385367300188218
Athens,5.0,2026-02-06 00:00:00+00:00,Auburndale,4.0,Home,L,28.0,62.0,2.5,0.40143428729330777
Athens,5.0,2026-02-09 00:00:00+00:00,Nekoosa,4.0,Home,W,65.0,43.0,-3.5,0.6475848068971942
Athens,5.0,2026-02-10 00:00:00+00:00,Prairie Farm/Clayton,4.0,Away,W,72.0,53.0,3.5,0.3698048045273698
Athens,5.0,2026-02-12 00:00:00+00:00,Newman Catholic,5.0,Away,W,59.0,51.0,-2.5,0.6044612501695819
Athens,5.0,2026-02-17 00:00:00+00:00,Prentice,5.0,Away,L,69.0,90.0,12.5,0.08642374776068253
Athens,5.0,2026-02-19 00:00:00+00:00,Assumption,5.0,Away,W,74.0,59.0,1.5,0.469348035756379
Athens,5.0,2026-02-23 00:00:00+00:00,Rib Lake,5.0,Home,L,38.0,58.0,2.5,0.40746112250106126
Athens,5.0,2026-02-26 00:00:00+00:00,Chequamegon,4.0,Home,,,,-5.5,0.7016077856205438
Athens,5.0,2026-03-03 00:00:00+00:00,Thorp,5.0,Home,,,,-9.5,0.833513125417068
Barneveld,5.0,2025-11-25 00:00:00+00:00,Lancaster,3.0,Away,L,72.0,77.0,3.5,0.37650737781233473
Barneveld,5.0,2025-12-04 00:00:00+00:00,River Ridge,5.0,Away,W,75.0,54.0,2.5,0.432007716686174
Barneveld,5.0,2025-12-12 00:00:00+00:00,Highland,5.0,Home,W,91.0,40.0,-18.5,0.9741881976064134
Barneveld,5.0,2025-12-22 00:00:00+00:00,Belmont,5.0,Away,W,54.0,52.0,6.5,0.24534560121138937
Barneveld,5.0,2025-12-30 00:00:00+00:00,New Glarus,3.0,Away,L,45.0,56.0,3.5,0.38436480109419247
Barneveld,5.0,2026-01-06 00:00:00+00:00,Pecatonica,5.0,Away,W,66.0,54.0,2.5,0.41192630103992794
Barneveld,5.0,2026-01-09 00:00:00+00:00,Potosi/Cassville,5.0,Home,L,30.0,32.0,-7.5,0.7864777417886164
Barneveld,5.0,2026-01-12 00:00:00+00:00,Black Hawk,5.0,Home,W,74.0,43.0,-18.5,0.977821618699883
Barneveld,5.0,2026-01-15 00:00:00+00:00,Argyle,5.0,Away,W,67.0,40.0,-7.5,0.7695401669292254
Barneveld,5.0,2026-01-17 00:00:00+00:00,Belleville,4.0,Home,W,64.0,45.0,-5.5,0.7015715818638928
Barneveld,5.0,2026-01-20 00:00:00+00:00,Juda,5.0,Away,W,72.0,50.0,-8.5,0.8128274701253988
Barneveld,5.0,2026-01-26 00:00:00+00:00,River Valley,3.0,Home,L,55.0,58.0,-7.5,0.7660238481868384
Barneveld,5.0,2026-01-29 00:00:00+00:00,Albany,5.0,Away,W,68.0,40.0,-7.5,0.7905826122847974
Barneveld,5.0,2026-01-31 00:00:00+00:00,Prairie du Chien,4.0,Home,W,66.0,30.0,-12.5,0.9086489886323811
Barneveld,5.0,2026-02-03 00:00:00+00:00,Monticello,5.0,Away,W,75.0,49.0,-16.5,0.964558182440388
Barneveld,5.0,2026-02-06 00:00:00+00:00,Benton,5.0,Home,W,78.0,35.0,-14.5,0.9339426404335834
Barneveld,5.0,2026-02-09 00:00:00+00:00,Pecatonica,5.0,Home,W,83.0,69.0,-7.5,0.790976691674862
Barneveld,5.0,2026-02-10 00:00:00+00:00,Albany,5.0,Home,W,70.0,38.0,-13.5,0.9254480222647776
Barneveld,5.0,2026-02-12 00:00:00+00:00,Black Hawk,5.0,Away,W,81.0,33.0,-12.5,0.9156579619720149
Barneveld,5.0,2026-02-14 00:00:00+00:00,Monticello,5.0,Home,W,78.0,38.0,-22.5,0.9926661510239784
Barneveld,5.0,2026-02-17 00:00:00+00:00,Argyle,5.0,Home,W,71.0,45.0,-12.5,0.9149048494642946
Barneveld,5.0,2026-02-20 00:00:00+00:00,Shullsburg,5.0,Away,W,80.0,46.0,-6.5,0.7336862074657976
Barneveld,5.0,2026-02-23 00:00:00+00:00,Dodgeville,3.0,Home,L,76.0,82.0,-3.5,0.6107868292476673
Barneveld,5.0,2026-02-26 00:00:00+00:00,Juda,5.0,Home,,,,-14.5,0.9364166276268746
Barneveld,5.0,2026-03-03 00:00:00+00:00,Black Hawk,5.0,Home,,,,-18.5,0.977821618699883
Bayfield,5.0,2025-12-01 00:00:00+00:00,Fond du Lac Ojibwe,5.0,Home,W,73.0,44.0,,0.9847165866786087
Bayfield,5.0,2025-12-04 00:00:00+00:00,Chequamegon,4.0,Home,L,45.0,68.0,2.5,0.418308665041229
Bayfield,5.0,2025-12-08 00:00:00+00:00,Hurley,4.0,Home,L,34.0,75.0,11.5,0.11697953057529568
Bayfield,5.0,2025-12-12 00:00:00+00:00,South Shore,5.0,Away,W,65.0,42.0,-5.5,0.7044813078363071
Bayfield,5.0,2025-12-15 00:00:00+00:00,Lac Courte Oreilles,5.0,Home,W,55.0,28.0,-14.5,0.9407774386874372
Bayfield,5.0,2025-12-18 00:00:00+00:00,Washburn,5.0,Away,L,35.0,67.0,11.5,0.1121585988103151
Bayfield,5.0,2025-12-20 00:00:00+00:00,Bruce,5.0,Home,L,68.0,74.0,1.5,0.4478437058223635
Bayfield,5.0,2026-01-05 00:00:00+00:00,Mellen,5.0,Home,L,46.0,78.0,9.5,0.1586552539314568
Bayfield,5.0,2026-01-08 00:00:00+00:00,Butternut,5.0,Away,W,56.0,33.0,-13.5,0.9324992710904247
Bayfield,5.0,2026-01-10 00:00:00+00:00,Siren,5.0,Home,L,62.0,69.0,-7.5,0.7665571522533242
Bayfield,5.0,2026-01-13 00:00:00+00:00,Mercer,5.0,Home,W,90.0,34.0,-14.5,0.9411955177914484
Bayfield,5.0,2026-01-15 00:00:00+00:00,Drummond,5.0,Away,L,49.0,72.0,15.5,0.05272363155736199
Bayfield,5.0,2026-01-20 00:00:00+00:00,Solon Springs,5.0,Home,L,52.0,68.0,2.5,0.418308665041229
Bayfield,5.0,2026-01-23 00:00:00+00:00,Hurley,4.0,Away,,,,18.5,0.02379771360980845
Bayfield,5.0,2026-01-26 00:00:00+00:00,Phillips,4.0,Away,L,39.0,79.0,3.5,0.3665936148803789
Bayfield,5.0,2026-01-27 00:00:00+00:00,South Shore,5.0,Home,W,68.0,36.0,-5.5,0.7044813078363071
Bayfield,5.0,2026-01-30 00:00:00+00:00,Lac Courte Oreilles,5.0,Away,W,77.0,13.0,-14.5,0.9407774386874372
Bayfield,5.0,2026-02-03 00:00:00+00:00,Washburn,5.0,Home,L,49.0,85.0,7.5,0.22362729243759927
Bayfield,5.0,2026-02-05 00:00:00+00:00,Mellen,5.0,Away,L,39.0,87.0,15.5,0.045463582371945546
Bayfield,5.0,2026-02-10 00:00:00+00:00,Butternut,5.0,Home,W,74.0,27.0,-13.5,0.9324992710904247
Bayfield,5.0,2026-02-11 00:00:00+00:00,Hurley,4.0,Away,L,43.0,85.0,18.5,0.02379771360980845
Bayfield,5.0,2026-02-13 00:00:00+00:00,Mercer,5.0,Away,W,99.0,22.0,-14.5,0.9411955177914484
Bayfield,5.0,2026-02-16 00:00:00+00:00,Birchwood,5.0,Away,W,74.0,62.0,-2.5,0.5884484250603417
Bayfield,5.0,2026-02-20 00:00:00+00:00,Drummond,5.0,Home,L,30.0,71.0,8.5,0.18123551618953723
Bayfield,5.0,2026-02-26 00:00:00+00:00,Solon Springs,5.0,Away,,,,2.5,0.39966974498132246
Bayfield,5.0,2026-03-03 00:00:00+00:00,Solon Springs,5.0,Home,,,,2.5,0.418308665041229
Belmont,5.0,2025-12-01 00:00:00+00:00,Ithaca,5.0,Away,W,62.0,51.0,-3.5,0.6196438157548599
Belmont,5.0,2025-12-04 00:00:00+00:00,Benton,5.0,Away,W,67.0,43.0,-9.5,0.852065531591715
Belmont,5.0,2025-12-08 00:00:00+00:00,Wisconsin Heights,4.0,Home,W,74.0,38.0,-13.5,0.9188247662147399
Belmont,5.0,2025-12-11 00:00:00+00:00,Warren,5.0,Home,W,96.0,70.0,,0.9998875242035636
Belmont,5.0,2025-12-12 00:00:00+00:00,Pecatonica,5.0,Away,W,73.0,71.0,0.5,0.48053343786745206
Belmont,5.0,2025-12-22 00:00:00+00:00,Barneveld,5.0,Home,L,52.0,54.0,-6.5,0.7546543987886106
Belmont,5.0,2025-12-30 00:00:00+00:00,Iowa-Grant,4.0,Away,W,70.0,69.0,3.5,0.3496090856610561
Belmont,5.0,2026-01-02 00:00:00+00:00,Boscobel,5.0,Away,W,55.0,44.0,-8.5,0.8205160023470393
Belmont,5.0,2026-01-06 00:00:00+00:00,Shullsburg,5.0,Home,W,66.0,60.0,-12.5,0.9054438815787934
Belmont,5.0,2026-01-08 00:00:00+00:00,River Ridge,5.0,Away,W,68.0,60.0,-0.5,0.5010024692906473
Belmont,5.0,2026-01-09 00:00:00+00:00,Albany,5.0,Away,W,62.0,37.0,-9.5,0.8370048089714996
Belmont,5.0,2026-01-12 00:00:00+00:00,River Ridge,5.0,Away,W,70.0,32.0,-0.5,0.5010024692906473
Belmont,5.0,2026-01-15 00:00:00+00:00,Highland,5.0,Home,W,83.0,45.0,-18.5,0.977315111471506
Belmont,5.0,2026-01-20 00:00:00+00:00,Potosi/Cassville,5.0,Away,W,51.0,38.0,-1.5,0.5389015074391472
Belmont,5.0,2026-01-23 00:00:00+00:00,Juda,5.0,Home,,,,-14.5,0.9429833120701866
Belmont,5.0,2026-01-26 00:00:00+00:00,Benton,5.0,Home,W,74.0,31.0,-14.5,0.9407104468073537
Belmont,5.0,2026-01-30 00:00:00+00:00,Juda,5.0,Home,W,86.0,56.0,-14.5,0.9429833120701866
Belmont,5.0,2026-02-03 00:00:00+00:00,River Ridge,5.0,Home,L,63.0,65.0,-7.5,0.7825297656748678
Belmont,5.0,2026-02-06 00:00:00+00:00,Black Hawk,5.0,Away,W,69.0,25.0,-14.5,0.9394559060721333
Belmont,5.0,2026-02-09 00:00:00+00:00,Shullsburg,5.0,Away,W,78.0,50.0,-7.5,0.7875002703715382
Belmont,5.0,2026-02-12 00:00:00+00:00,Monticello,5.0,Home,W,60.0,32.0,-22.5,0.9937098084885411
Belmont,5.0,2026-02-17 00:00:00+00:00,Highland,5.0,Away,W,104.0,63.0,-13.5,0.9313310450338406
Belmont,5.0,2026-02-20 00:00:00+00:00,Argyle,5.0,Home,W,82.0,55.0,-13.5,0.9231441982421636
Belmont,5.0,2026-02-23 00:00:00+00:00,Wauzeka-Steuben,5.0,Home,,,,-17.5,0.9715368676422603
Belmont,5.0,2026-02-26 00:00:00+00:00,Potosi/Cassville,5.0,Home,,,,-8.5,0.8021177407480397
Belmont,5.0,2026-03-03 00:00:00+00:00,Highland,5.0,Home,,,,-18.5,0.977315111471506
Benton,5.0,2025-12-01 00:00:00+00:00,Iowa-Grant,4.0,Home,L,52.0,75.0,11.5,0.11039230592973359
Benton,5.0,2025-12-04 00:00:00+00:00,Belmont,5.0,Home,L,43.0,67.0,9.5,0.14793446840828495
Benton,5.0,2025-12-06 00:00:00+00:00,Forreston,5.0,Home,L,46.0,69.0,,0.9833498742430047
Benton,5.0,2025-12-11 00:00:00+00:00,Highland,5.0,Away,W,73.0,56.0,-4.5,0.6701923794345427
Benton,5.0,2025-12-12 00:00:00+00:00,Black Hawk,5.0,Away,W,61.0,55.0,-5.5,0.6931815607083647
Benton,5.0,2025-12-16 00:00:00+00:00,Scales Mound,5.0,Away,L,51.0,63.0,,0.9833498742430047
Benton,5.0,2025-12-22 00:00:00+00:00,Argyle,5.0,Home,L,50.0,59.0,1.5,0.4466134270582237
Benton,5.0,2025-12-29 00:00:00+00:00,Southwestern,5.0,Home,L,48.0,84.0,11.5,0.10129233589349684
Benton,5.0,2025-12-30 00:00:00+00:00,Shullsburg,5.0,Home,L,53.0,54.0,2.5,0.4022391509718168
Benton,5.0,2026-01-03 00:00:00+00:00,Warren,5.0,Home,L,47.0,66.0,,0.9833498742430047
Benton,5.0,2026-01-06 00:00:00+00:00,Potosi/Cassville,5.0,Away,L,50.0,88.0,9.5,0.1716495877454532
Benton,5.0,2026-01-09 00:00:00+00:00,Monticello,5.0,Away,W,46.0,39.0,-8.5,0.8250199447935569
Benton,5.0,2026-01-12 00:00:00+00:00,Shullsburg,5.0,Away,L,57.0,58.0,2.5,0.4022391509718168
Benton,5.0,2026-01-15 00:00:00+00:00,Juda,5.0,Home,W,58.0,30.0,-0.5,0.5078010407126711
Benton,5.0,2026-01-20 00:00:00+00:00,River Ridge,5.0,Home,L,55.0,60.0,7.5,0.217695437585733
Benton,5.0,2026-01-22 00:00:00+00:00,Pecatonica,5.0,Home,L,30.0,61.0,6.5,0.2432144148740542
Benton,5.0,2026-01-26 00:00:00+00:00,Belmont,5.0,Away,L,31.0,74.0,14.5,0.0592895531926463
Benton,5.0,2026-01-29 00:00:00+00:00,Highland,5.0,Home,W,66.0,45.0,-4.5,0.6701923794345427
Benton,5.0,2026-02-06 00:00:00+00:00,Barneveld,5.0,Away,L,35.0,78.0,14.5,0.06605735956641653
Benton,5.0,2026-02-09 00:00:00+00:00,Potosi/Cassville,5.0,Home,L,60.0,85.0,6.5,0.23837001853329515
Benton,5.0,2026-02-12 00:00:00+00:00,Shullsburg,5.0,Home,L,64.0,73.0,2.5,0.4022391509718168
Benton,5.0,2026-02-20 00:00:00+00:00,Albany,5.0,Home,W,46.0,36.0,1.5,0.4748390132757551
Benton,5.0,2026-02-23 00:00:00+00:00,Boscobel,5.0,Home,L,53.0,57.0,1.5,0.44907448652068827
Benton,5.0,2026-02-26 00:00:00+00:00,River Ridge,5.0,Away,,,,9.5,0.1485157145339583
Benton,5.0,2026-03-03 00:00:00+00:00,De Soto,5.0,Home,,,,6.5,0.256341195535909
Birchwood,5.0,2025-12-04 00:00:00+00:00,Lac Courte Oreilles,5.0,Away,W,68.0,28.0,-12.5,0.9095155560067377
Birchwood,5.0,2025-12-05 00:00:00+00:00,Lake Holcombe,5.0,Home,L,51.0,66.0,1.5,0.46935596838099547
Birchwood,5.0,2025-12-09 00:00:00+00:00,New Auburn,5.0,Away,,,,9.5,0.16449411550562654
Birchwood,5.0,2025-12-12 00:00:00+00:00,Northwood,5.0,Home,L,45.0,50.0,-4.5,0.6598302883850387
Birchwood,5.0,2025-12-13 00:00:00+00:00,Plum City/Elmwood,5.0,Away,L,37.0,75.0,3.5,0.38259719646459034
Birchwood,5.0,2025-12-16 00:00:00+00:00,Flambeau,5.0,Away,L,58.0,77.0,10.5,0.13106936421315468
Birchwood,5.0,2025-12-18 00:00:00+00:00,Siren,5.0,Home,,,,-5.5,0.6928693115084088
Birchwood,5.0,2025-12-19 00:00:00+00:00,Siren,5.0,Home,W,58.0,47.0,-5.5,0.6928693115084088
Birchwood,5.0,2025-12-27 00:00:00+00:00,Mellen,5.0,Home,,,,11.5,0.11055996720518026
Birchwood,5.0,2026-01-06 00:00:00+00:00,Cornell,5.0,Home,,,,-6.5,0.7459431750502783
Birchwood,5.0,2026-01-08 00:00:00+00:00,Cornell,5.0,Home,W,60.0,43.0,-6.5,0.7459431750502783
Birchwood,5.0,2026-01-09 00:00:00+00:00,Bruce,5.0,Home,W,57.0,43.0,3.5,0.36141966285792904
Birchwood,5.0,2026-01-13 00:00:00+00:00,Winter,5.0,Away,,,,0.5,0.49343991149764965
Birchwood,5.0,2026-01-16 00:00:00+00:00,Lake Holcombe,5.0,Away,L,56.0,66.0,1.5,0.46935596838099547
Birchwood,5.0,2026-01-20 00:00:00+00:00,New Auburn,5.0,Home,L,46.0,93.0,6.5,0.2378197577690788
Birchwood,5.0,2026-01-23 00:00:00+00:00,Luck,5.0,Home,,,,-5.5,0.7282588572106186
Birchwood,5.0,2026-01-27 00:00:00+00:00,Northwood,5.0,Away,W,42.0,35.0,-4.5,0.6598302883850387
Birchwood,5.0,2026-01-30 00:00:00+00:00,Frederic,5.0,Away,L,23.0,72.0,9.5,0.16330269310137177
Birchwood,5.0,2026-02-02 00:00:00+00:00,Luck,5.0,Home,W,60.0,47.0,-5.5,0.7282588572106186
Birchwood,5.0,2026-02-03 00:00:00+00:00,Flambeau,5.0,Home,L,36.0,88.0,8.5,0.18715086360974872
